peak	gene	distance	peak_type
chr9_90124276_90125540	Morf4l1	-9503	distal
chr9_90126116_90127249	Morf4l1	-11343	distal
chr9_90161981_90165593	Adamts7	0	promoter
chr9_90169741_90170562	Adamts7	6516	distal
chr9_90182327_90183146	Adamts7	19102	distal
chr9_90197817_90199237	Adamts7	34592	distal
chr9_90206436_90206980	Adamts7;Tbc1d2b	43211;0	distal;distal
chr9_90223141_90223751	Tbc1d2b	47018	distal
chr9_90240637_90241997	Tbc1d2b	28772	distal
chr9_90250691_90251386	Tbc1d2b	19383	distal
chr9_90255915_90256238	Tbc1d2b	14531	distal
chr9_90265553_90265947	Tbc1d2b	4822	distal
chr9_90268901_90271592	Tbc1d2b	0	promoter
chr9_90280074_90280552	Tbc1d2b	-9304	distal
chr9_90316382_90316640	Gm30849	12583	distal
chr9_90369451_90370159	Gm30849	65652	distal
chr9_90385240_90385428	Gm30849	81441	distal
chr9_90446953_90447368	Gm30849	143154	distal
chr9_90490703_90490990	Gm30849	186904	distal
chr9_90681633_90682154	Gm28703	146706	distal
chr9_90692016_90693716	Gm28703	135144	distal
chr9_90694312_90694570	Gm28703	134290	distal
chr9_90697316_90697921	Gm28703	130939	distal
chr9_90698845_90699475	Gm28703	129385	distal
chr9_90700091_90700938	Gm28703	127922	distal
chr9_90772195_90772992	Gm28703	55868	distal
chr9_90816799_90817371	Gm28703	11489	distal
chr9_90823920_90823937	Gm28703	4923	distal
chr9_90978797_90979093	Gm29408	39818	distal
chr9_90979892_90980929	Gm29408	40913	distal
chr9_91004159_91004522	Gm29408	65180	distal
chr9_91116229_91116607	Gm29408	177250	distal
chr9_91117154_91117266	Gm29408	178175	distal
chr9_91122450_91123504	Gm29408	183471	distal
chr9_91126661_91127353	Gm29408	187682	distal
chr9_91227741_91228906	Gm28652	-108695	distal
chr9_91312179_91312716	Gm28652	-24885	distal
chr9_91350070_91356459	Zic1	9309	distal
chr9_91359390_91359580	Zic1	6188	distal
chr9_91360724_91369939	Zic1;Zic4	0;0	promoter;promoter
chr9_91371143_91371276	Zic4	0	promoter
chr9_91377391_91385906	Zic4	0	promoter
chr9_91386509_91388348	Zic4	7868	distal
chr9_91394464_91395696	Gm29478	-8778	distal
chr9_91400163_91400191	Gm29478	-4283	distal
chr9_91401698_91401945	Gm29478	-2529	distal
chr9_91404816_91406651	Gm29478	343	distal
chr9_91407720_91408101	Gm29478	3247	distal
chr9_91409707_91410050	Gm29478	5234	distal
chr9_91411261_91411561	Gm29478	6788	distal
chr9_91413744_91414668	Gm29478	9271	distal
chr9_91419984_91420915	Gm29478	15511	distal
chr9_91456985_91456987	Gm29478	52512	distal
chr9_91476360_91477201	Gm29478	71887	distal
chr9_91520588_91520654	Gm29478	116115	distal
chr9_91528933_91529140	Gm29478	124460	distal
chr9_91545307_91545787	Gm29478	140834	distal
chr9_91547058_91547590	Gm29478	142585	distal
chr9_91587165_91588152	Gm29478	182692	distal
chr9_91591896_91592313	Gm29478	187423	distal
chr9_91609708_91610224			intergenic
chr9_91798292_91799079	Gm31409	162039	distal
chr9_91803213_91804546	Gm31409	156572	distal
chr9_91818487_91819431	Gm31409	141687	distal
chr9_91823722_91824757	Gm31409	136361	distal
chr9_91959571_91960025	Gm31409	1093	distal
chr9_92045336_92045744	Gm31409	-84219	distal
chr9_92141458_92141737	Plscr5	-51199	distal
chr9_92147515_92148085	Plscr5	-44851	distal
chr9_92173584_92175122	Plscr5	-17814	distal
chr9_92178734_92179374	Plscr5	-13562	distal
chr9_92198350_92200054	Plscr5	5415	distal
chr9_92207258_92207705	Plscr5	14323	distal
chr9_92210306_92210855	Plscr5	17371	distal
chr9_92217441_92217841	Plscr5	24506	distal
chr9_92249517_92251006	Plscr1	0	promoter
chr9_92374681_92376039	1700057G04Rik	31177	distal
chr9_92377999_92378344	1700057G04Rik	34495	distal
chr9_92457387_92458459	Plscr4	15	promoter
chr9_92499669_92500183	Plod2	-42040	distal
chr9_92537628_92538744	Plod2	-3479	distal
chr9_92541511_92543295	Plod2	0	promoter
chr9_92561118_92561348	Plod2	18855	distal
chr9_92574024_92574423	Plod2	31761	distal
chr9_92610915_92611261	Plod2	68652	distal
chr9_92661755_92662419	4933400C23Rik	-56297	distal
chr9_92683230_92683558	4933400C23Rik	-35158	distal
chr9_92694541_92694737	4933400C23Rik	-23979	distal
chr9_92717163_92717622	4933400C23Rik	-1094	distal
chr9_92767276_92768921	4933400C23Rik	48561	distal
chr9_92769649_92769802	4933400C23Rik	50934	distal
chr9_92770830_92771761	4933400C23Rik	52115	distal
chr9_92930213_92931222	Gm28054	34382	distal
chr9_92937595_92938280	Gm28054	41764	distal
chr9_92943613_92944039	Gm28054	47782	distal
chr9_92958401_92958908	1700034K08Rik	46825	distal
chr9_92996047_92996605	1700034K08Rik	9128	distal
chr9_93008186_93009300	1700034K08Rik	-2454	distal
chr9_93098175_93098597	1700034K08Rik	-92443	distal
chr9_93136025_93136766	1700034K08Rik	-130293	distal
chr9_93186336_93187800	1700034K08Rik	-180604	distal
chr9_93571350_93571839			intergenic
chr9_93686673_93686933			intergenic
chr9_93773599_93773740			intergenic
chr9_93777835_93778504			intergenic
chr9_93843950_93844104			intergenic
chr9_93846463_93846487			intergenic
chr9_93870781_93871177			intergenic
chr9_93889496_93889569			intergenic
chr9_93901348_93901753			intergenic
chr9_93905609_93906055			intergenic
chr9_93991892_93992733			intergenic
chr9_94091721_94092218			intergenic
chr9_94188199_94188580			intergenic
chr9_94189698_94191438			intergenic
chr9_94210172_94211426			intergenic
chr9_94239563_94239977			intergenic
chr9_94278698_94279408			intergenic
chr9_94341793_94342562	Dipk2a	195519	distal
chr9_94358191_94358592	Dipk2a	179489	distal
chr9_94362034_94362915	Dipk2a	175166	distal
chr9_94370913_94371429	Dipk2a	166652	distal
chr9_94377374_94378066	Dipk2a	160015	distal
chr9_94378800_94379349	Dipk2a	158732	distal
chr9_94395149_94395622	Dipk2a	142459	distal
chr9_94409872_94411290	Dipk2a	126791	distal
chr9_94425910_94426192	Dipk2a	111889	distal
chr9_94428350_94428657	Dipk2a	109424	distal
chr9_94440861_94441288	Dipk2a	96793	distal
chr9_94441840_94442207	Dipk2a	95874	distal
chr9_94452786_94453396	Dipk2a	84685	distal
chr9_94455966_94456785	Dipk2a	81296	distal
chr9_94481302_94483600	Dipk2a	54481	distal
chr9_94526115_94527260	Dipk2a	10821	distal
chr9_94533709_94534000	Dipk2a	4081	distal
chr9_94534516_94535639	Dipk2a	2442	distal
chr9_94536294_94539834	Dipk2a	0	promoter
chr9_94550493_94550792	Dipk2a	-12413	distal
chr9_94582264_94582731	Dipk2a	-44184	distal
chr9_94609412_94611468	Gm29395	57350	distal
chr9_94613731_94614382	Gm29395	54436	distal
chr9_94620629_94621225	Gm29395	47593	distal
chr9_94659683_94660403	Gm29395	8415	distal
chr9_94662752_94662981	Gm29395	5837	distal
chr9_94669539_94670926	Slc9a9	0	promoter
chr9_94685507_94686758	Slc9a9;Gm16262	0;15561	distal;distal
chr9_94691524_94692149	Slc9a9;Gm16262	0;10170	distal;distal
chr9_94700420_94701268	Slc9a9;Gm16262	0;1051	distal;distal
chr9_94705337_94705856	Slc9a9;Gm16262	0;-3019	distal;distal
chr9_94725081_94725548	Slc9a9;Gm16262	0;-22763	distal;distal
chr9_94727442_94727910	Slc9a9;Gm16262	0;-25124	distal;distal
chr9_94732805_94732994	Slc9a9;Gm16262	0;-30487	distal;distal
chr9_94738488_94739462	Slc9a9;Gm16262	0;-36170	distal;distal
chr9_94748898_94749301	Slc9a9;Gm16262	0;-46580	distal;distal
chr9_94768083_94768482	Slc9a9;Gm16262	0;-65765	distal;distal
chr9_94833925_94834275	Slc9a9;Gm16262	0;-131607	distal;distal
chr9_94838384_94839809	Slc9a9;Gm16262	0;-136066	distal;distal
chr9_94840365_94840799	Slc9a9;Gm16262	0;-138047	distal;distal
chr9_94841456_94841856	Slc9a9;Gm16262	0;-139138	distal;distal
chr9_94856127_94856495	Slc9a9;Gm16262	0;-153809	distal;distal
chr9_94869340_94869781	Slc9a9;Gm16262	0;-167022	distal;distal
chr9_94925933_94926621	Slc9a9	0	distal
chr9_94969061_94969465	Slc9a9	0	distal
chr9_95020101_95020776	Slc9a9	0	distal
chr9_95034423_95035215	Slc9a9	0	distal
chr9_95054944_95056259	Slc9a9	0	distal
chr9_95071000_95072791	Slc9a9	0	distal
chr9_95073952_95074044	Slc9a9	0	distal
chr9_95075450_95076569	Slc9a9	0	distal
chr9_95085622_95086583	Slc9a9	0	distal
chr9_95088954_95089614	Slc9a9	0	distal
chr9_95113119_95114173	Slc9a9	0	distal
chr9_95120176_95120496	Slc9a9	0	distal
chr9_95121117_95121572	Slc9a9	0	distal
chr9_95125749_95126104	Slc9a9	0	distal
chr9_95151693_95152214	Slc9a9	0	distal
chr9_95160516_95161690	Slc9a9	0	distal
chr9_95168057_95169349	Slc9a9	0	distal
chr9_95181260_95182105	Slc9a9	0	distal
chr9_95187225_95187284	Slc9a9	0	distal
chr9_95209646_95210479	Slc9a9;Chst2	0;196243	distal;distal
chr9_95226359_95226751	Slc9a9;Chst2	0;179971	distal;distal
chr9_95242837_95243179	Chst2	163543	distal
chr9_95254140_95254511	Chst2	152211	distal
chr9_95255707_95257108	Chst2	149614	distal
chr9_95263442_95264754	Chst2	141968	distal
chr9_95279968_95280314	Chst2	126408	distal
chr9_95322716_95324013	Chst2	82709	distal
chr9_95389365_95389366	Chst2	17356	distal
chr9_95402031_95402034	Chst2	4688	distal
chr9_95404968_95408213	Chst2	0	promoter
chr9_95434674_95435926	Chst2	-27953	distal
chr9_95441919_95442956	Chst2	-35198	distal
chr9_95451787_95452417	Chst2	-45066	distal
chr9_95464111_95464213	U2surp	47672	distal
chr9_95472899_95473378	U2surp	38507	distal
chr9_95493440_95494010	U2surp	17875	distal
chr9_95510951_95512907	U2surp;Gm28424	0;0	promoter;promoter
chr9_95520879_95521430	Gm28424	8729	distal
chr9_95525944_95526389	Gm28424	13794	distal
chr9_95531301_95531330	Gm28424	19151	distal
chr9_95533590_95534242	Gm28424	21440	distal
chr9_95536402_95536475	Gm32281	-20757	distal
chr9_95540463_95540950	Gm32281	-16282	distal
chr9_95552198_95552258	Gm32281	-4974	distal
chr9_95558475_95561155	Paqr9;Gm32281	0;0	promoter;distal
chr9_95581461_95582816	Paqr9	21805	distal
chr9_95598165_95598626	Paqr9	38509	distal
chr9_95613338_95614541	Pcolce2	-23060	distal
chr9_95627039_95627370	Pcolce2;Gm16126	-10231;0	distal;distal
chr9_95637019_95638496	Pcolce2;Gm16127;Gm16126	0;0;0	promoter;promoter;distal
chr9_95658000_95658237	Pcolce2;Gm16126	0;-9530	distal;distal
chr9_95664229_95665023	Pcolce2;Gm16126	0;-15759	distal;distal
chr9_95665760_95666499	Pcolce2;Gm16126	0;-17290	distal;distal
chr9_95667366_95668677	Pcolce2;Gm16126	0;-18896	distal;distal
chr9_95674944_95675858	Pcolce2;Gm16126	0;-26474	distal;distal
chr9_95685971_95686470	Pcolce2;Gm16126	0;-37501	distal;distal
chr9_95697833_95698231	Pcolce2;Gm16126	0;-49363	distal;distal
chr9_95699159_95699752	Trpc1	50606	distal
chr9_95708972_95709291	Trpc1	41067	distal
chr9_95736225_95736624	Trpc1	13734	distal
chr9_95749316_95751233	Trpc1	0	promoter
chr9_95780704_95781020	Trpc1;Pls1	-30347;0	distal;distal
chr9_95783715_95786198	Trpc1;Pls1	-33358;0	distal;distal
chr9_95813486_95814784	Pls1	30502	distal
chr9_95822753_95822755	Pls1	22531	distal
chr9_95844493_95845852	Pls1	0	promoter
chr9_95851649_95851954	1700065D16Rik	5563	distal
chr9_95852505_95853534	1700065D16Rik	3983	distal
chr9_95856827_95858746	Atr;1700065D16Rik	0;0	promoter;promoter
chr9_95953892_95955742	Xrn1;Gm16794	0;0	promoter;promoter
chr9_96028796_96029197	Xrn1;Gm28085;C78334	0;0;-4057	distal;distal;distal
chr9_96087947_96088091	Gk5	-31271	distal
chr9_96118344_96120373	Gk5	0	promoter
chr9_96127999_96128326	Gk5	8625	distal
chr9_96134844_96135790	Gk5	15470	distal
chr9_96142421_96142910	Gk5	23047	distal
chr9_96167059_96167770	Tfdp2;Gk5	-28505;0	distal;distal
chr9_96195437_96197617	Tfdp2	0	promoter
chr9_96200010_96200334	Tfdp2	3663	distal
chr9_96217869_96218011	Tfdp2	21522	distal
chr9_96219047_96220791	Tfdp2	22700	distal
chr9_96239877_96240255	Tfdp2	-18487	distal
chr9_96240911_96241928	Tfdp2	-16814	distal
chr9_96258475_96260543	Tfdp2	0	promoter
chr9_96281542_96281894	Tfdp2	22258	distal
chr9_96284908_96285536	Tfdp2	25624	distal
chr9_96320167_96321588	Tfdp2;Atp1b3	0;42854	distal;distal
chr9_96324269_96325137	Atp1b3	39305	distal
chr9_96326491_96327536	Atp1b3	36906	distal
chr9_96349933_96350547	Atp1b3	13895	distal
chr9_96353919_96354231	Atp1b3	10211	distal
chr9_96362737_96365949	Atp1b3	0	promoter
chr9_96398014_96398698	Atp1b3	-33573	distal
chr9_96427902_96429373	BC043934	8765	distal
chr9_96436830_96439174	BC043934	0	promoter
chr9_96442106_96442677	BC043934	-3969	distal
chr9_96450778_96451928	BC043934	-12641	distal
chr9_96455557_96456274	BC043934	-17420	distal
chr9_96459293_96459760	Rnf7	18850	distal
chr9_96461651_96461965	Rnf7	16645	distal
chr9_96477443_96479539	Rnf7	0	promoter
chr9_96491599_96492438	Rnf7;Gm28729	-12925;0	distal;distal
chr9_96500463_96500630	Rnf7;Gm28729	-21789;0	distal;distal
chr9_96502942_96503495	Gm28729	21769	distal
chr9_96505665_96506633	Gm28729	18631	distal
chr9_96529919_96531111	Gm28729	-4656	distal
chr9_96535714_96535899	Gm28729	-10451	distal
chr9_96536725_96537757	Gm28729	-11462	distal
chr9_96543702_96544576	Rasa2;Gm28729	0;-18439	distal;distal
chr9_96554086_96554466	Rasa2;Gm28729	0;-28823	distal;distal
chr9_96573211_96573680	Rasa2;Gm28729	0;-47948	distal;distal
chr9_96606925_96607153	Rasa2	24464	distal
chr9_96630031_96632796	Rasa2	0	promoter
chr9_96639531_96639777	Rasa2	-7915	distal
chr9_96660429_96660906	Rasa2	-28813	distal
chr9_96668551_96671400	A930006L05Rik	-34428	distal
chr9_96675346_96675901	A930006L05Rik	-29927	distal
chr9_96705533_96706223	Zbtb38;A930006L05Rik	0;0	distal;promoter
chr9_96713149_96713557	Zbtb38;A930006L05Rik	0;7322	distal;distal
chr9_96714379_96714563	Zbtb38;A930006L05Rik	0;8552	distal;distal
chr9_96716453_96716474	Zbtb38;A930006L05Rik	0;10626	distal;distal
chr9_96718881_96721174	Zbtb38	10501	distal
chr9_96725545_96734438	Zbtb38	0	promoter
chr9_96739972_96741424	Zbtb38	-8298	distal
chr9_96752510_96753019	Zbtb38	0	promoter
chr9_96758608_96759772	Zbtb38	-5778	distal
chr9_96772160_96772305	C430002N11Rik	6560	distal
chr9_96773033_96773463	C430002N11Rik	7433	distal
chr9_96795052_96796265	C430002N11Rik	29452	distal
chr9_96799706_96800680	C430002N11Rik	34106	distal
chr9_96805790_96806199	C430002N11Rik	40190	distal
chr9_96818140_96819196	C430002N11Rik	52540	distal
chr9_96822866_96823400	Pxylp1;C430002N11Rik	0;57266	distal;distal
chr9_96828662_96828781	Pxylp1	60632	distal
chr9_96830337_96832005	Pxylp1	57408	distal
chr9_96833150_96833863	Pxylp1	55550	distal
chr9_96835467_96835750	Pxylp1	53663	distal
chr9_96837249_96839674	Pxylp1	49739	distal
chr9_96844824_96845319	Pxylp1	44094	distal
chr9_96851760_96852036	Pxylp1	37377	distal
chr9_96853405_96853851	Pxylp1	35562	distal
chr9_96865275_96866465	Pxylp1	22948	distal
chr9_96870090_96870515	Pxylp1	18898	distal
chr9_96873063_96873602	Pxylp1	15811	distal
chr9_96882682_96883260	Pxylp1	6153	distal
chr9_96885918_96886625	Pxylp1	2788	distal
chr9_96887367_96890696	Pxylp1	0	promoter
chr9_96891324_96891782	Pxylp1	-1851	distal
chr9_96892608_96892844	Pxylp1	-3135	distal
chr9_96904240_96905754	Pxylp1	-14767	distal
chr9_96916188_96917480	Pxylp1	-26715	distal
chr9_96932646_96933449	Pxylp1	-43173	distal
chr9_96944582_96945022	Pxylp1;Spsb4	-55109;0	distal;distal
chr9_96949477_96950220	Pxylp1;Spsb4	-60004;0	distal;distal
chr9_96956395_96957796	Spsb4;Gm16010	0;-58170	distal;distal
chr9_96960591_96962743	Spsb4;Gm16010	0;-53223	distal;distal
chr9_96971502_96973500	Spsb4;Gm16010	0;-42466	distal;distal
chr9_96977082_96978560	Spsb4;Gm16010	0;-37406	distal;distal
chr9_96979374_96981704	Spsb4;Gm16010	0;-34262	distal;distal
chr9_96989534_96990031	Spsb4;Gm16010	0;-25935	distal;distal
chr9_96990659_96992225	Spsb4;Gm16010	0;-23741	distal;distal
chr9_97010212_97013740	Spsb4;Gm16010	0;-2226	distal;distal
chr9_97015592_97020030	Spsb4;Gm16010	0;0	promoter;promoter
chr9_97036700_97037356	Spsb4	-17858	distal
chr9_97050440_97051609	Gm19325	15698	distal
chr9_97056625_97056747	Gm19325	10560	distal
chr9_97059327_97059434	Gm19325	7873	distal
chr9_97060595_97061257	Gm19325	6050	distal
chr9_97065555_97066341	Gm19325	966	distal
chr9_97068484_97069219	Gm19325	-1178	distal
chr9_97084631_97084964	Slc25a36	-162	promoter
chr9_97110075_97112339	Slc25a36	0	promoter
chr9_97124745_97125198	Slc25a36	-13589	distal
chr9_97162413_97163396	Slc25a36	-51257	distal
chr9_97170705_97171321	Slc25a36	-59549	distal
chr9_97172085_97172542	Slc25a36	-60929	distal
chr9_97173360_97173516	Slc25a36	-62204	distal
chr9_97175277_97175335	Slc25a36	-64121	distal
chr9_97190482_97190913	Slc25a36	-79326	distal
chr9_97214784_97215196	Slc25a36	-103628	distal
chr9_97234787_97235622	Gm15891	-113994	distal
chr9_97292793_97293197	Gm15891	-56419	distal
chr9_97295757_97296226	Gm15891	-53390	distal
chr9_97297434_97298157	Gm15891	-51459	distal
chr9_97299506_97299566	Gm15891	-50050	distal
chr9_97313789_97314440	Gm15891	-35176	distal
chr9_97315522_97315754	Gm15891	-33862	distal
chr9_97317499_97317944	Gm15891	-31672	distal
chr9_97322781_97323604	Gm15891	-26012	distal
chr9_97341972_97342185	Gm15891	-7431	distal
chr9_97344033_97345678	Gm15891	-3938	distal
chr9_97356372_97356906	Trim42;Gm15891	0;6757	distal;distal
chr9_97408110_97408720	Trim42	-38153	distal
chr9_97414735_97415610	Trim42	-44778	distal
chr9_97420708_97420767	Trim42	-50751	distal
chr9_97441458_97441599	Trim42	-71501	distal
chr9_97449151_97450399	Trim42;Clstn2	-79194;0	distal;distal
chr9_97471060_97471676	Trim42;Clstn2	-101103;0	distal;distal
chr9_97487733_97488047	Trim42;Clstn2	-117776;0	distal;distal
chr9_97501767_97501770	Trim42;Clstn2	-131810;0	distal;distal
chr9_97517031_97517381	Trim42;Clstn2	-147074;0	distal;distal
chr9_97524846_97525268	Trim42;Clstn2	-154889;0	distal;distal
chr9_97533224_97534809	Trim42;Clstn2	-163267;0	distal;distal
chr9_97541312_97541962	Trim42;Clstn2	-171355;0	distal;distal
chr9_97570822_97571750	Clstn2	0	distal
chr9_97598554_97599847	Clstn2	0	distal
chr9_97602482_97602831	Clstn2	0	distal
chr9_97609578_97611106	Clstn2	0	distal
chr9_97620680_97621008	Clstn2	0	distal
chr9_97627436_97629491	Clstn2	0	distal
chr9_97638335_97639790	Clstn2	0	distal
chr9_97648181_97648771	Clstn2	0	distal
chr9_97653572_97653806	Clstn2	0	distal
chr9_97672426_97673126	Clstn2	0	distal
chr9_97677084_97677327	Clstn2	0	distal
chr9_97685139_97687246	Clstn2	0	distal
chr9_97699205_97699339	Clstn2	0	distal
chr9_97716631_97718189	Clstn2	0	distal
chr9_97721038_97721619	Clstn2	0	distal
chr9_97727717_97728431	Clstn2	0	distal
chr9_97737432_97737799	Clstn2	0	distal
chr9_97773899_97774373	Clstn2	0	distal
chr9_97780058_97780390	Clstn2	0	distal
chr9_97793699_97793851	Clstn2	0	distal
chr9_97826161_97827117	Clstn2;4921534H16Rik	0;-176303	distal;distal
chr9_97827634_97828110	Clstn2;4921534H16Rik	0;-175310	distal;distal
chr9_97847843_97848815	Clstn2;4921534H16Rik	0;-154605	distal;distal
chr9_97866843_97868100	Clstn2;4921534H16Rik	0;-135320	distal;distal
chr9_97891932_97892387	Clstn2;4921534H16Rik	0;-111033	distal;distal
chr9_97902988_97903532	Clstn2;4921534H16Rik	0;-99888	distal;distal
chr9_97924129_97924562	Clstn2;4921534H16Rik	0;-78858	distal;distal
chr9_97950692_97951391	Clstn2;4921534H16Rik	0;-52029	distal;distal
chr9_97955265_97955329	Clstn2;4921534H16Rik	0;-48091	distal;distal
chr9_97955967_97957393	Clstn2;4921534H16Rik	0;-46027	distal;distal
chr9_97966509_97967209	Clstn2;4921534H16Rik	0;-36211	distal;distal
chr9_97974879_97975631	Clstn2;4921534H16Rik	0;-27789	distal;distal
chr9_97992047_97992746	Clstn2;4921534H16Rik	0;-10674	distal;distal
chr9_97995643_97996597	Clstn2;4921534H16Rik	0;-6823	distal;distal
chr9_98011336_98012498	Clstn2;4921534H16Rik	0;7917	distal;distal
chr9_98016289_98017054	Clstn2;4921534H16Rik	0;12870	distal;distal
chr9_98028301_98028567	Clstn2	4416	distal
chr9_98030487_98034264	Clstn2	0	promoter
chr9_98051264_98051849	Clstn2	-18084	distal
chr9_98078679_98078920	Clstn2	-45499	distal
chr9_98095100_98095897	Clstn2	-61920	distal
chr9_98130376_98131610	2610303G11Rik	55543	distal
chr9_98158311_98159007	2610303G11Rik	28146	distal
chr9_98176836_98177433	2610303G11Rik	9720	distal
chr9_98186911_98187122	2610303G11Rik	31	promoter
chr9_98194431_98194715	2610303G11Rik	-7279	distal
chr9_98219797_98220787	2610303G11Rik	-32645	distal
chr9_98221756_98222157	2610303G11Rik	-34604	distal
chr9_98229037_98229275	2610303G11Rik	-41885	distal
chr9_98243667_98244832	Nmnat3	-51751	distal
chr9_98260089_98260737	Nmnat3	-35846	distal
chr9_98262510_98262908	Nmnat3	-33675	distal
chr9_98264276_98265305	Nmnat3	-31278	distal
chr9_98270005_98270306	Nmnat3	-26277	distal
chr9_98285817_98286278	Nmnat3	-10305	distal
chr9_98296144_98297958	Nmnat3	0	promoter
chr9_98308488_98308935	Nmnat3	11827	distal
chr9_98318712_98319198	Nmnat3	22051	distal
chr9_98328725_98330786	Nmnat3	32064	distal
chr9_98338370_98338797	Nmnat3	41709	distal
chr9_98339939_98340372	Nmnat3	43278	distal
chr9_98346608_98346628	Nmnat3	49947	distal
chr9_98350283_98350980	Nmnat3	53622	distal
chr9_98361769_98363398	Nmnat3;Rbp1	0;-59563	distal;distal
chr9_98367137_98368286	Nmnat3;Rbp1	0;-54675	distal;distal
chr9_98368983_98369776	Nmnat3;Rbp1	0;-53185	distal;distal
chr9_98400308_98400873	Nmnat3;Rbp1	0;-22088	distal;distal
chr9_98405962_98407053	Nmnat3;Rbp1	0;-15908	distal;distal
chr9_98407782_98408265	Nmnat3;Rbp1	0;-14696	distal;distal
chr9_98408934_98409581	Nmnat3;Rbp1	0;-13380	distal;distal
chr9_98417931_98418292	Nmnat3;Rbp1	0;-4669	distal;distal
chr9_98423788_98426341	Rbp1	828	distal
chr9_98428906_98428915	Rbp1	5946	distal
chr9_98429801_98430277	Rbp1	6841	distal
