peak	gene	distance	peak_type
chr5_121950081_121950094	SRFBP1	-11881	distal
chr5_121961242_121962514	SRFBP1	0	promoter
chr5_122076618_122078525	LOX	0	promoter
chr5_122126487_122127373	AC010255.1	2105	distal
chr5_122163593_122163914	AC010255.3	3403	distal
chr5_122182506_122183866	AC010255.3	22316	distal
chr5_122192903_122193304	AC010255.3	32713	distal
chr5_122195803_122196188	AC010255.3	35613	distal
chr5_122310710_122313520	SNCAIP;AC113349.2	0;0	promoter;promoter
chr5_122322890_122323580	SNCAIP;AC113349.1	0;0	distal;promoter
chr5_122354205_122354695	SNCAIP;AC119150.1	0;28873	distal;distal
chr5_122367537_122367760	SNCAIP;AC119150.1	0;15808	distal;distal
chr5_122400965_122401275	SNCAIP	9831	distal
chr5_122415135_122415949	SNCAIP	24001	distal
chr5_122424080_122424713	SNCAIP	32946	distal
chr5_122429924_122430132	SNCAIP	38790	distal
chr5_122434067_122436228	SNCAIP;AC022101.1	0;32831	distal;distal
chr5_122498244_122498312	AC022101.1	-19158	distal
chr5_122500721_122501184	AC022101.1	-21635	distal
chr5_122774398_122775958	SNX2	0	promoter
chr5_122844567_122846419	SNX24	0	promoter
chr5_122884766_122885183	SNX24	39141	distal
chr5_122943381_122943699	SNX24;AC106786.2	0;-92572	distal;distal
chr5_122996109_122996341	SNX24;AC106786.2	0;-39930	distal;distal
chr5_123007864_123008145	SNX24;AC106786.2	0;-28126	distal;distal
chr5_123035650_123037270	PPIC;AC106786.2	0;0	promoter;promoter
chr5_123089412_123089784	PRDM6;AC106786.1	0;-118	distal;promoter
chr5_123422398_123424190	CEP120	0	promoter
chr5_123511470_123513518	CSNK1G3	0	promoter
chr5_123611098_123611454	CSNK1G3	65465	distal
chr5_123670988_123671443	CSNK1G3	125355	distal
chr5_123696609_123697481	CSNK1G3	150976	distal
chr5_123752498_123753041			intergenic
chr5_123754225_123756773			intergenic
chr5_123785592_123786214			intergenic
chr5_123806947_123810545			intergenic
chr5_123811752_123812305			intergenic
chr5_123813789_123815257			intergenic
chr5_123874395_123876913			intergenic
chr5_123965605_123966092			intergenic
chr5_124030191_124030590			intergenic
chr5_124039472_124039797			intergenic
chr5_124040677_124041238			intergenic
chr5_124057317_124058089			intergenic
chr5_124127215_124128527	LINC01170	186152	distal
chr5_124162497_124163439	LINC01170	151240	distal
chr5_124193291_124194530	LINC01170	120149	distal
chr5_124232451_124232937	LINC01170	81742	distal
chr5_124233947_124237098	LINC01170	77581	distal
chr5_124252158_124254051	LINC01170	60628	distal
chr5_124262317_124262995	LINC01170	51684	distal
chr5_124263629_124264720	LINC01170	49959	distal
chr5_124288822_124290414	LINC01170	24265	distal
chr5_124341000_124341654	LINC01170	-26322	distal
chr5_124393696_124396340	AC016556.1;LINC01170	0;0	promoter;distal
chr5_124408562_124409171	AC016556.1;LINC01170	12960;0	distal;distal
chr5_124438011_124439681	LINC01170	0	promoter
chr5_124446054_124446479	AC025465.2	-5798	distal
chr5_124451887_124452138	AC025465.2	-139	promoter
chr5_124452671_124452721	AC025465.2	395	distal
chr5_124461674_124462907	AC025465.4	-1126	distal
chr5_124463499_124463846	AC025465.4	-2951	distal
chr5_124477488_124477967	AC025465.3	7898	distal
chr5_124512268_124512591	AC025465.1	23757	distal
chr5_124519498_124519640	AC025465.1	16708	distal
chr5_124527366_124527745	AC025465.1	8603	distal
chr5_124532329_124532427	AC025465.1	3921	distal
chr5_124551035_124551756	AC025465.1	-14688	distal
chr5_124573542_124575488	AC025465.1	-37195	distal
chr5_124580935_124581989	AC025465.1	-44588	distal
chr5_124592567_124593447	AC025465.1	-56220	distal
chr5_124594043_124594311	AC025465.1	-57696	distal
chr5_124599199_124600060	AC025465.1	-62852	distal
chr5_124605361_124605974	AC025465.1	-69014	distal
chr5_124620774_124621085	AC025465.1	-84427	distal
chr5_124628314_124629571	AC112196.1	-78256	distal
chr5_124634216_124634959	AC112196.1	-72868	distal
chr5_124642263_124642934	ZNF608;AC112196.1	0;-64893	distal;distal
chr5_124649720_124650165	ZNF608;AC112196.1	0;-57662	distal;distal
chr5_124651112_124652802	ZNF608;AC112196.1	0;-55025	distal;distal
chr5_124655874_124656389	ZNF608;AC112196.1	0;-51438	distal;distal
chr5_124661243_124661881	ZNF608;AC112196.1	0;-45946	distal;distal
chr5_124662523_124663204	ZNF608;AC112196.1	0;-44623	distal;distal
chr5_124669333_124669553	ZNF608;AC112196.1	0;-38274	distal;distal
chr5_124677287_124679207	ZNF608;AC112196.1	0;-28620	distal;distal
chr5_124697696_124698752	ZNF608;AC112196.1	0;-9075	distal;distal
chr5_124704699_124704912	ZNF608;AC112196.1	0;-2915	distal;distal
chr5_124706645_124707957	ZNF608;AC112196.1	0;0	distal;promoter
chr5_124718319_124718941	ZNF608;AC112196.1	0;10493	distal;distal
chr5_124732382_124733605	ZNF608;AC113398.2	0;1570	distal;distal
chr5_124735131_124736422	ZNF608;AC113398.2	0;0	distal;promoter
chr5_124737721_124739607	ZNF608;AC113398.2	0;-2547	distal;distal
chr5_124740175_124740513	ZNF608	4008	distal
chr5_124741347_124749844	ZNF608	0	promoter
chr5_124754217_124756049	ZNF608	-8793	distal
chr5_124760992_124761426	ZNF608	-15568	distal
chr5_124773177_124773982	ZNF608	-27753	distal
chr5_124806377_124806829	LINC02240	-2399	distal
chr5_124823454_124823875	AC109464.1;LINC02240	-5597;0	distal;distal
chr5_124859055_124859333	AC109464.2;LINC02240	10581;0	distal;distal
chr5_124871367_124871663	AC109464.2;LINC02240	-1454;0	distal;distal
chr5_124887170_124889650	LINC02240	-3710	distal
chr5_124902080_124902679	LINC02240	8721	distal
chr5_124906044_124907487	LINC02240	12685	distal
chr5_124909057_124909572	LINC02240	15698	distal
chr5_124919136_124919440	LINC02240	25777	distal
chr5_124921185_124923685	LINC02240	27826	distal
chr5_124956569_124956866	LINC02240;AC109458.2	0;39230	distal;distal
chr5_124980404_124981034	LINC02240;AC109458.2	0;15062	distal;distal
chr5_125043876_125044081	LINC02240	7239	distal
chr5_125050916_125051332	LINC02240	14279	distal
chr5_125064729_125065256	LINC02240	28092	distal
chr5_125093832_125094068	LINC02240	57195	distal
chr5_125151199_125151923	LINC02240	114562	distal
chr5_125176463_125176938	LINC02240	139826	distal
chr5_125196536_125196895	LINC02240	159899	distal
chr5_125198488_125199030	LINC02240	161851	distal
chr5_125200244_125201214	LINC02240	163607	distal
chr5_125236883_125237271	AC109471.1;LINC02240	140168;0	distal;distal
chr5_125346315_125346916	AC116362.1;AC109471.1;LINC02240	0;30523;0	distal;distal;distal
chr5_125348087_125349950	AC116362.1;AC109471.1;LINC02240	0;27489;0	distal;distal;distal
chr5_125373007_125373480	AC116362.1;AC109471.1;LINC02240	0;3959;0	distal;distal;distal
chr5_125408573_125414501	AC116362.1;LINC02240	0;0	promoter;distal
chr5_125481605_125481869	AC116362.1;LINC02240;AC116362.2	0;-11392;-11392	distal;distal;distal
chr5_125484424_125486028	AC116362.1;LINC02240;AC116362.2	0;-7233;-7233	distal;distal;distal
chr5_125487286_125487658	AC116362.1;LINC02240;AC116362.2	0;-5603;-5603	distal;distal;distal
chr5_125499434_125500514	AC116362.1;LINC02240;AC116362.2	0;6174;6174	distal;distal;distal
chr5_125574450_125576505	AC116362.1;LINC02240;AC116362.2	0;81190;81190	distal;distal;distal
chr5_125584093_125584536	AC116362.1;LINC02240;AC116362.2	0;90833;90833	distal;distal;distal
chr5_125595054_125595458	AC116362.1;LINC02240;AC116362.2	0;101794;101794	distal;distal;distal
chr5_125655185_125655623	AC116362.1;LINC02240;AC116362.2	0;161925;161925	distal;distal;distal
chr5_125657842_125658465	AC116362.1;LINC02240;AC116362.2	0;164582;164582	distal;distal;distal
chr5_125719843_125720290	AC116362.1	0	distal
chr5_125812671_125813584	AC116362.1	0	distal
chr5_125835579_125835936	AC116362.1	0	distal
chr5_126002154_126003604	LINC02039;AC116362.1	-175961;0	distal;distal
chr5_126015640_126016600	LINC02039;AC116362.1	-162965;0	distal;distal
chr5_126183281_126183730	LINC02039;AC116362.1	3717;0	distal;distal
chr5_126280844_126281278	AC116362.1	-1044	distal
chr5_126339244_126339556	GRAMD2B;AC116362.1	-20576;0	distal;distal
chr5_126342431_126342580	GRAMD2B;AC116362.1	-17552;0	distal;distal
chr5_126349428_126349433	GRAMD2B;AC116362.1	-10699;0	distal;distal
chr5_126353900_126354316	GRAMD2B;AC116362.1	-5816;0	distal;distal
chr5_126376406_126376843	GRAMD2B;AC116362.1;AC093535.1	0;-7652;0	distal;distal;distal
chr5_126414895_126415378	GRAMD2B;AC093535.1	-7768;0	distal;distal
chr5_126422814_126425837	GRAMD2B;AC093535.1	0;0	promoter;distal
chr5_126433412_126434083	GRAMD2B;AC093535.1	10004;0	distal;distal
chr5_126435008_126435946	GRAMD2B;AC093535.1	11600;0	distal;distal
chr5_126443013_126444008	GRAMD2B;AC093535.1	-18337;0	distal;distal
chr5_126449678_126451328	GRAMD2B;AC093535.1	-11017;0	distal;distal
chr5_126453638_126455001	GRAMD2B;AC093535.1	-7344;0	distal;distal
chr5_126460343_126460907	GRAMD2B;AC093535.1	-1438;0	distal;distal
chr5_126477343_126478050	GRAMD2B;AC093535.1	12189;0	distal;distal
chr5_126479837_126480243	GRAMD2B;AC093535.1	0;10109	distal;distal
chr5_126484321_126484602	GRAMD2B;AC093535.1	0;5750	distal;distal
chr5_126486269_126486778	GRAMD2B;AC093535.1	0;3574	distal;distal
chr5_126490156_126490851	GRAMD2B;AC093535.1	0;0	distal;promoter
chr5_126498741_126498968	AC093535.1	-8371	distal
chr5_126503617_126504151	AC093535.1	4870	distal
chr5_126516120_126516554	AC093535.1	-7100	distal
chr5_126519832_126520580	AC093535.1	-10812	distal
chr5_126522392_126522793	AC093535.1	-13372	distal
chr5_126525611_126525982	AC093535.1	-16591	distal
chr5_126531271_126532410	ALDH7A1;AC093535.1	0;-22251	distal;distal
chr5_126538890_126539606	ALDH7A1;AC093535.1	0;-29870	distal;distal
chr5_126594518_126595863	ALDH7A1	0	promoter
chr5_126600340_126601593	PHAX	0	promoter
chr5_126676166_126676402	TEX43	44462	distal
chr5_126776332_126779011	LMNB1;LMNB1-DT	0;0	promoter;promoter
chr5_126780029_126780632	LMNB1	2841	distal
chr5_126808764_126808952	LMNB1	31576	distal
chr5_126811810_126812009	LMNB1	34622	distal
chr5_126857675_126858380	MARCH3	59848	distal
chr5_126865369_126865511	MARCH3	52717	distal
chr5_126868856_126869601	MARCH3	48627	distal
chr5_126920191_126920810	MARCH3	-1964	distal
chr5_126999096_126999528	MARCH3	31030	distal
chr5_127028911_127031492	MARCH3	0	promoter
chr5_127073078_127073767	C5orf63	0	promoter
chr5_127094195_127094600	C5orf63	-20704	distal
chr5_127229088_127230029	AC011416.3	0	promoter
chr5_127289870_127294084	MEGF10;AC011416.4	0;0	promoter;promoter
chr5_127295461_127296749	MEGF10	4603	distal
chr5_127297276_127300392	MEGF10	6418	distal
chr5_127305138_127308105	MEGF10	14280	distal
chr5_127311155_127312592	MEGF10	20297	distal
chr5_127313834_127314273	MEGF10	22976	distal
chr5_127333502_127333803	MEGF10	42644	distal
chr5_127337772_127338279	MEGF10	46914	distal
chr5_127353260_127354028	MEGF10	62402	distal
chr5_127355328_127355708	MEGF10	64470	distal
chr5_127358814_127359182	MEGF10	67956	distal
chr5_127370926_127371842	MEGF10	80068	distal
chr5_127401328_127401618	MEGF10;AC010424.2	0;-76677	distal;distal
chr5_127408930_127409975	MEGF10;AC010424.2	0;-68320	distal;distal
chr5_127416893_127417308	MEGF10;AC010424.2	0;-60987	distal;distal
chr5_127419638_127420149	MEGF10;AC010424.2	0;-58146	distal;distal
chr5_127428585_127429234	MEGF10;AC010424.2	0;-49061	distal;distal
chr5_127432034_127432500	MEGF10;AC010424.2	0;-45795	distal;distal
chr5_127433335_127433978	MEGF10;AC010424.2	0;-44317	distal;distal
chr5_127434779_127434805	MEGF10;AC010424.2	0;-43490	distal;distal
chr5_127442025_127442488	MEGF10;AC010424.2	0;-35807	distal;distal
chr5_127486628_127486820	AC010424.2	8334	distal
chr5_127492900_127493299	AC010424.2	14606	distal
chr5_127517055_127518532	PRRC1	0	promoter
chr5_127564206_127564495	AC010424.3	26215	distal
chr5_127757594_127757901	CCDC192	54206	distal
chr5_127810087_127810422	CCDC192;AC068658.1	0;47382	distal;distal
chr5_127844335_127845093	CCDC192;AC068658.1	0;12711	distal;distal
chr5_127870996_127871222	CCDC192;AC068658.1	0;-13193	distal;distal
chr5_127875454_127876123	CCDC192;AC068658.1	0;-17651	distal;distal
chr5_127878168_127878513	CCDC192;AC068658.1	0;-20365	distal;distal
chr5_127892472_127893447	CCDC192;AC068658.1	0;-34669	distal;distal
chr5_127898551_127899063	CCDC192;AC068658.1	0;-40748	distal;distal
chr5_127941612_127942280	CCDC192;LINC01184;AC068658.1	0;0;-83809	distal;distal;distal
chr5_127957238_127957515	LINC01184;AC068658.1	0;-99435	distal;distal
chr5_127969605_127970053	LINC01184;AC068658.1	0;-111802	distal;distal
chr5_127995253_127995555	LINC01184	87419	distal
chr5_127997423_127997779	LINC01184	85195	distal
chr5_128002854_128002861	LINC01184	80113	distal
chr5_128081903_128085316	SLC12A2;LINC01184	0;0	promoter;promoter
chr5_128100861_128101358	SLC12A2	17014	distal
chr5_128201235_128201817	SLC12A2	117388	distal
chr5_128213366_128213608	FBN2	125583	distal
chr5_128216717_128217545	FBN2	121646	distal
chr5_128537459_128538558	FBN2	0	promoter
chr5_128736675_128736987	AC008588.1	72698	distal
chr5_128772234_128772655	AC008588.1	108257	distal
chr5_128782403_128782848	AC008588.1	118426	distal
chr5_129063470_129064043	ISOC1	-30706	distal
chr5_129079486_129079976	ISOC1	-14773	distal
chr5_129093964_129095779	ISOC1	0	promoter
chr5_129245152_129246004	AC008679.1	94476	distal
chr5_129459601_129461893	ADAMTS19;ADAMTS19-AS1	0;0	promoter;promoter
chr5_129767807_129768337	MINAR2;AC008591.1	19714;0	distal;distal
chr5_129771301_129771744	MINAR2;AC008591.1	23208;0	distal;distal
chr5_129853017_129853048	CHSY3;AC008591.1	-51417;0	distal;distal
chr5_129903632_129906891	CHSY3;AC008591.1	0;0	promoter;promoter
chr5_129963380_129963850	CHSY3;AC008591.1	0;-57464	distal;distal
chr5_130096489_130096750	CHSY3;AC008591.1	0;-190573	distal;distal
chr5_130116604_130116636	CHSY3	0	distal
chr5_130155323_130155821	CHSY3	0	distal
chr5_131068879_131069666	HINT1	95590	distal
chr5_131109876_131110335	HINT1	54921	distal
chr5_131148784_131149454	HINT1	15802	distal
chr5_131164251_131165839	HINT1	0	promoter
chr5_131170187_131171720	LYRM7	0	promoter
chr5_131193167_131193473	LYRM7	22179	distal
chr5_131214577_131215607	LYRM7	43589	distal
chr5_131224943_131224975	CDC42SE2	-39034	distal
chr5_131230463_131230732	CDC42SE2	-33277	distal
chr5_131262837_131265556	CDC42SE2	0	promoter
chr5_131278146_131278710	CDC42SE2	14047	distal
chr5_131279865_131279986	CDC42SE2	15766	distal
chr5_131323024_131323199	CDC42SE2	58925	distal
chr5_131324139_131324789	CDC42SE2	60040	distal
chr5_131328908_131329218	CDC42SE2	64809	distal
chr5_131375445_131375734	CDC42SE2	111346	distal
chr5_131377777_131378368	CDC42SE2	113678	distal
chr5_131379697_131380108	CDC42SE2	115598	distal
chr5_131382170_131382810	CDC42SE2	118071	distal
chr5_131393221_131394418	CDC42SE2;RAPGEF6	0;110471	distal;distal
chr5_131417204_131417685	RAPGEF6	87204	distal
chr5_131532084_131533289	RAPGEF6	-23928	distal
chr5_131535028_131535201	RAPGEF6	-26872	distal
chr5_131536440_131536823	RAPGEF6	-28284	distal
chr5_131589484_131590002	RAPGEF6	45028	distal
chr5_131607370_131607747	RAPGEF6	27283	distal
chr5_131618399_131619862	RAPGEF6	15168	distal
chr5_131621182_131621451	RAPGEF6	13579	distal
chr5_131622371_131623306	RAPGEF6	11724	distal
chr5_131630770_131630911	RAPGEF6	4119	distal
chr5_131632374_131636426	RAPGEF6	0	promoter
chr5_131640546_131640978	RAPGEF6	-5311	distal
chr5_131672001_131672797	RAPGEF6;FNIP1	-36766;0	distal;distal
chr5_131773719_131774502	FNIP1	22419	distal
chr5_131796046_131798196	FNIP1	0	promoter
chr5_131957588_131958414	ACSL6;AC034228.3;MEIKIN	0;0;-11891	distal;distal;distal
chr5_131976990_131977353	ACSL6	16872	distal
chr5_131979661_131980406	ACSL6	13819	distal
chr5_131983616_131983743	ACSL6	10482	distal
chr5_131984445_131987603	ACSL6	6622	distal
chr5_131995823_131997334	ACSL6	-1245	distal
chr5_131998006_132006586	ACSL6;AC034228.1	0;0	promoter;promoter
chr5_132007211_132013937	ACSL6;AC034228.2	0;0	promoter;promoter
chr5_132063390_132063852	IL3	2736	distal
chr5_132064672_132065125	IL3	4018	distal
chr5_132180152_132180517	AC063976.1	611	distal
chr5_132190161_132190582	P4HA2-AS1	5286	distal
chr5_132204397_132204774	P4HA2;P4HA2-AS1	0;19522	distal;distal
chr5_132215049_132215896	P4HA2	11346	distal
chr5_132221799_132222463	P4HA2	4779	distal
chr5_132225306_132226161	P4HA2	1081	distal
chr5_132226806_132228863	P4HA2	0	promoter
chr5_132238209_132238683	P4HA2	-10128	distal
chr5_132251231_132251868	PDLIM4	-5828	distal
chr5_132257244_132261505	PDLIM4	0	promoter
chr5_132267818_132268768	PDLIM4	10112	distal
chr5_132269930_132270802	PDLIM4	12224	distal
chr5_132272706_132273198	PDLIM4	15000	distal
chr5_132292898_132295837	SLC22A4	0	promoter
chr5_132310429_132310934	SLC22A4	16036	distal
chr5_132363464_132363469	MIR3936HG	6190	distal
chr5_132369207_132371225	SLC22A5;MIR3936HG	0;0	promoter;promoter
chr5_132376416_132378016	SLC22A5	6444	distal
chr5_132385267_132387038	SLC22A5	15295	distal
chr5_132406308_132406392	C5orf56	-4528	distal
chr5_132410127_132412474	C5orf56	0	promoter
chr5_132416947_132417561	C5orf56	5959	distal
chr5_132419372_132421127	C5orf56;AC116366.2	0;5587	distal;distal
chr5_132425613_132425898	C5orf56;AC116366.2	0;816	distal;distal
chr5_132426838_132428144	C5orf56;AC116366.2	0;-125	distal;promoter
chr5_132437644_132437909	C5orf56;AC116366.2	0;-10931	distal;distal
chr5_132439557_132440001	C5orf56;AC116366.2	0;-12844	distal;distal
chr5_132446631_132447152	C5orf56;AC116366.2	0;-19918	distal;distal
chr5_132464378_132465093	C5orf56;AC116366.1	0;7950	distal;distal
chr5_132475604_132476256	C5orf56;AC116366.1	0;-2562	distal;distal
chr5_132489758_132492195	IRF1	0	promoter
chr5_132494397_132498496	IRF1	-3625	distal
chr5_132500758_132501603	IRF1	-9986	distal
chr5_132506118_132506437	IRF1	-15346	distal
chr5_132526669_132527172	IL5	16350	distal
chr5_132528887_132529294	IL5	14228	distal
chr5_132540668_132541286	IL5	2236	distal
chr5_132556376_132557778	RAD50	0	promoter
chr5_132655703_132657030	IL13;TH2LCRR	-1143;0	distal;distal
chr5_132658572_132658824	IL13;TH2LCRR	400;0	distal;distal
chr5_132664258_132664406	TH2LCRR	0	promoter
chr5_132736743_132738531	KIF3A	0	promoter
chr5_132746876_132748104	CCNI2	0	promoter
chr5_132753096_132754120	SEPTIN8;CCNI2	0;5652	distal;distal
chr5_132754914_132755418	SEPTIN8;CCNI2	0;7470	distal;distal
chr5_132766523_132768764	SEPTIN8	8456	distal
chr5_132769723_132769791	SEPTIN8	7429	distal
chr5_132770485_132780477	SEPTIN8	0	promoter
chr5_132781991_132782540	SEPTIN8	-3776	distal
chr5_132783101_132783630	SEPTIN8	-4886	distal
chr5_132785463_132785732	SEPTIN8	-7248	distal
chr5_132789653_132790646	SEPTIN8	-11438	distal
chr5_132797228_132798642	SOWAHA	-14660	distal
chr5_132799973_132801360	SOWAHA	-11942	distal
chr5_132802248_132802662	SOWAHA	-10640	distal
chr5_132806954_132807890	SOWAHA	-5412	distal
chr5_132812324_132815531	SOWAHA	0	promoter
chr5_132819215_132824072	SHROOM1;AC004775.1	0;-1216	distal;distal
chr5_132825303_132826420	SHROOM1	0	promoter
chr5_132828939_132831453	SHROOM1	0	promoter
chr5_132838480_132839063	SHROOM1	-7583	distal
chr5_132865715_132867327	GDF9;UQCRQ	0;0	promoter;promoter
chr5_132877441_132878400	AFF4;LEAP2	0;3774	distal;distal
chr5_132883199_132883686	AFF4;LEAP2	0;9532	distal;distal
chr5_132886373_132886465	AFF4;LEAP2	0;12706	distal;distal
chr5_132962353_132964495	AFF4;AC010240.3	0;0	promoter;promoter
chr5_133025914_133027184	ZCCHC10;AC113410.5	0;0	promoter;distal
chr5_133033445_133033530	ZCCHC10;AC113410.5	-6842;0	distal;distal
chr5_133049133_133049437	AC113410.4;AC113410.5	2456;0	distal;distal
chr5_133050820_133053218	HSPA4;AC113410.4	0;0	promoter;promoter
chr5_133111145_133111685	AC113410.2	2790	distal
chr5_133119109_133119423	AC113410.2	-4635	distal
chr5_133119973_133120726	AC113410.2	-5499	distal
chr5_133129451_133129535	AC113410.2	-14977	distal
chr5_133147465_133147804	AC010307.2	-12634	distal
chr5_133234438_133234615	FSTL4;AC010307.3	0;-9336	distal;distal
chr5_133240508_133240865	FSTL4;AC010307.3	0;-3086	distal;distal
chr5_133247865_133248266	FSTL4;AC010307.3	0;3915	distal;distal
chr5_133266119_133266657	FSTL4;AC010307.4	0;0	distal;promoter
chr5_133287520_133287835	FSTL4;AC010307.4	0;20936	distal;distal
chr5_133289586_133290226	FSTL4;AC010307.4	0;23002	distal;distal
chr5_133325898_133326140	FSTL4;AC010307.4	0;59314	distal;distal
